"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.05,"PP_Hocking_1968_bin","A",0.73649297956437,0.614496903957764,0.818026984432644,"PP",0.7,0.7
0.05,"PP_Hocking_1968_bin","B",0.739937112237403,0.624235768446589,0.835729822564083,"PP",0.7,0.7
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.743040074201898,0.661597859276438,0.81684838461829,"PP",0.7,0.7
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.724321396553957,0.627295384941298,0.789935930174884,"PP",0.7,0.7
0.05,"PP_Medan_etal_2002_RB_bin","A",0.761216796965501,0.648755615664424,0.825657439334339,"PP",0.7,0.7
0.05,"PP_Medan_etal_2002_RB_bin","B",0.756495984434525,0.649950359943475,0.842852262447243,"PP",0.7,0.7
0.05,"PP_Ollerton_etal_2003_bin","A",0.736316153185404,0.605555355458011,0.846616834670986,"PP",0.7,0.7
0.05,"PP_Ollerton_etal_2003_bin","B",0.731475354380875,0.577945063177185,0.834124968045348,"PP",0.7,0.7
0.05,"PP_Ramirez&Brito_1992_bin","A",0.763545769177694,0.681506590153761,0.839420940340812,"PP",0.7,0.7
0.05,"PP_Ramirez&Brito_1992_bin","B",0.761860020367964,0.664920493322805,0.82317016965322,"PP",0.7,0.7
0.05,"PP_Santos_etal_2010_bin","A",0.735652920669173,0.633585091664629,0.849516245772757,"PP",0.7,0.7
0.05,"PP_Santos_etal_2010_bin","B",0.733485488986827,0.583990368959651,0.829275070795653,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.761559539382837,0.644133066090153,0.88455766445311,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.775761076075293,0.655588275169282,0.855736312232362,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.782165151212907,0.680667660985753,0.888610685564166,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.779728471238165,0.644283841413175,0.875371468176322,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.766020720246036,0.633567046509061,0.859224238752034,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.789091244810379,0.646066395113407,0.878259932303978,"PP",0.7,0.7
0.075,"AE_Rico-Gray_benito_bin","A",0.746107668008088,0.619603348106939,0.855183576112123,"AE",0.7,0.7
0.075,"AE_Rico-Gray_benito_bin","B",0.745233389973696,0.637043311589318,0.84195920325123,"AE",0.7,0.7
0.075,"AE_Rico-Gray_mancha_bin","A",0.751490574755737,0.654887932744677,0.806667789027804,"AE",0.7,0.7
